,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
29,57619084.0,445.276897191,1166836736.0,58853.0,248.911275708,5402157056.0,104867.0,1647.01718843,16514.31,1073741824.0,211687600.0,0.0,0.0,90197.0,7026034.0,0.0,0.0,77980.0,0.0,2258.0,284804095.0,1179594752.0,225288192.0,642220032.0,37.812786311768974,12.0,3035.89
30,59343722.0,458.008380608,1166836736.0,58853.0,248.911275708,5402157056.0,104867.0,1647.01718843,16667.86,1073741824.0,211688792.0,0.0,0.0,90219.0,7027222.0,0.0,0.0,78002.0,0.0,2258.0,293175493.0,1179594752.0,295919616.0,712851456.0,30.97343026783908,8.0,3095.63
31,61004794.0,470.072325694,1166836736.0,58853.0,248.911275708,5402157056.0,104867.0,1647.01718843,16819.86,1073741824.0,211689593.0,0.0,0.0,90233.0,7028051.0,0.0,0.0,78016.0,0.0,2258.0,301312675.0,1179594752.0,156880896.0,573812736.0,44.43677641207477,12.0,3155.37
32,62683415.0,482.339259304,1166836736.0,58853.0,248.911275708,5402157056.0,104867.0,1647.01718843,16972.46,1073741824.0,211690565.0,0.0,0.0,90251.0,7029019.0,0.0,0.0,78034.0,0.0,2258.0,309344052.0,1179594752.0,238940160.0,655872000.0,36.49084397272825,6.0,3215.16
33,64275825.0,494.183002033,1166836736.0,58853.0,248.911275708,5402177536.0,104871.0,1647.040638277,17123.78,1073741824.0,211691375.0,0.0,0.0,90266.0,7029829.0,0.0,0.0,78049.0,0.0,2258.0,317754536.0,1179594752.0,283541504.0,700481536.0,32.17122980696389,10.0,3274.91
34,65895598.0,506.136539579,1166836736.0,58853.0,248.911275708,5402824704.0,105001.0,1648.528618143,17275.38,1073741824.0,211694828.0,0.0,0.0,90303.0,7033891.0,0.0,0.0,78081.0,0.0,2258.0,325821043.0,1179594752.0,262561792.0,679534592.0,34.199556576197104,14.0,3334.62
35,67537001.0,518.31307411,1166836736.0,58853.0,248.911275708,5402824704.0,105001.0,1648.528618143,17427.54,1073741824.0,211696154.0,0.0,0.0,90320.0,7035269.0,0.0,0.0,78098.0,0.0,2258.0,333817218.0,1179594752.0,262406144.0,679407616.0,34.21185186947951,22.0,3394.32
36,69198533.0,530.339306476,1166836736.0,58853.0,248.911275708,5402824704.0,105001.0,1648.528618143,17579.5,1073741824.0,211697030.0,0.0,0.0,90336.0,7036211.0,0.0,0.0,78115.0,0.0,2258.0,341709982.0,1179594752.0,145747968.0,562749440.0,45.50805341709998,12.0,3454.09
37,70868070.0,542.481000301,1166836736.0,58853.0,248.911275708,5402824704.0,105001.0,1648.528618143,17731.79,1073741824.0,211697902.0,0.0,0.0,90352.0,7037083.0,0.0,0.0,78131.0,0.0,2258.0,349622469.0,1179594752.0,216854528.0,633856000.0,38.622689178952044,12.0,3513.86
38,72531473.0,554.565722714,1166836736.0,58853.0,248.911275708,5402824704.0,105001.0,1648.528618143,17883.89,1073741824.0,211698794.0,0.0,0.0,90368.0,7037951.0,0.0,0.0,78147.0,0.0,2258.0,358140814.0,1179594752.0,222347264.0,639348736.0,38.09081858889695,12.0,3573.64
39,74077200.0,565.85172051,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18033.83,1073741824.0,211699945.0,0.0,0.0,90382.0,7039126.0,0.0,0.0,78161.0,0.0,2258.0,366694452.0,1179594752.0,217554944.0,634564608.0,38.55407350998893,12.0,3633.4
40,75710318.0,577.765723509,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18185.46,1073741824.0,211700655.0,0.0,0.0,90395.0,7039836.0,0.0,0.0,78174.0,0.0,2258.0,374616632.0,1179594752.0,248811520.0,665821184.0,35.52744825069706,8.0,3693.15
41,77340056.0,589.60117223,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18336.85,1073741824.0,211701419.0,0.0,0.0,90409.0,7040600.0,0.0,0.0,78188.0,0.0,2258.0,382515428.0,1179594752.0,107360256.0,524369920.0,49.22440496729849,4.0,3752.91
42,79020368.0,601.809931216,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18489.27,1073741824.0,211702067.0,0.0,0.0,90421.0,7041248.0,0.0,0.0,78200.0,0.0,2258.0,390651715.0,1179594752.0,201355264.0,618364928.0,40.1227149594057,14.0,3812.63
43,80740530.0,614.177909758,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18642.15,1073741824.0,211703644.0,0.0,0.0,90439.0,7042897.0,0.0,0.0,78218.0,0.0,2258.0,398815216.0,1179594752.0,318205952.0,735215616.0,28.807872160679654,0.0,3872.42
44,82314257.0,625.673473193,1166836736.0,58853.0,248.911275708,5402845184.0,105005.0,1648.644692404,18792.69,1073741824.0,211704969.0,0.0,0.0,90457.0,7044250.0,0.0,0.0,78236.0,0.0,2258.0,407111006.0,1179594752.0,161517568.0,578527232.0,43.98026407116992,4.0,3932.17
45,83954375.0,637.713205198,1166836736.0,58853.0,248.911275708,5402861568.0,105008.0,1648.66347347,18944.57,1073741824.0,211705747.0,0.0,0.0,90470.0,7045028.0,0.0,0.0,78249.0,0.0,2258.0,415792053.0,1179594752.0,171708416.0,588726272.0,42.99267438493787,10.0,3991.88
46,85529798.0,649.260072023,1166844928.0,58855.0,248.949893286,5403234304.0,105073.0,1650.022514996,19095.16,1073741824.0,211706279.0,0.0,0.0,90480.0,7045556.0,0.0,0.0,78259.0,0.0,2258.0,424768360.0,1179594752.0,182468608.0,599535616.0,41.94598796647748,8.0,4051.62
