,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
27,68072793.0,552.148841026,1107917824.0,60581.0,161.944016351,5487214592.0,92867.0,214.697382778,17608.3,1073741824.0,212050015.0,0.0,0.0,99148.0,7328486.0,0.0,0.0,82823.0,0.0,3960.0,341976164.0,1121619968.0,463376384.0,673558528.0,34.77822860519813,31.0,3334.98
28,69614724.0,564.338868163,1107917824.0,60581.0,161.944016351,5487214592.0,92867.0,214.697382778,17759.53,1073741824.0,212050783.0,0.0,0.0,99162.0,7329250.0,0.0,0.0,82837.0,0.0,3960.0,350105944.0,1121619968.0,449695744.0,659877888.0,36.102947300786504,3.0,3394.72
29,71301249.0,577.784138723,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,17913.8,1073741824.0,212052155.0,0.0,0.0,99187.0,7330622.0,0.0,0.0,82862.0,0.0,3960.0,357663174.0,1121619968.0,365289472.0,575479808.0,44.275351109947685,29.0,3454.48
30,73030100.0,591.363282282,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18068.5,1073741824.0,212053217.0,0.0,0.0,99206.0,7331656.0,0.0,0.0,82881.0,0.0,3960.0,365505258.0,1121619968.0,456617984.0,666808320.0,35.43186226098545,3.0,3514.24
31,74648424.0,604.175356118,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18221.28,1073741824.0,212054047.0,0.0,0.0,99221.0,7332470.0,0.0,0.0,82896.0,0.0,3960.0,373467164.0,1121619968.0,325230592.0,535420928.0,48.15431782936513,3.0,3573.99
32,76194154.0,616.549299096,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18372.85,1073741824.0,212054791.0,0.0,0.0,99235.0,7333214.0,0.0,0.0,82910.0,0.0,3960.0,381867894.0,1121619968.0,544137216.0,754327552.0,26.95723221049542,3.0,3633.74
33,77758765.0,629.14555455,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18525.04,1073741824.0,212055671.0,0.0,0.0,99251.0,7334086.0,0.0,0.0,82926.0,0.0,3960.0,390317359.0,1121619968.0,428748800.0,638939136.0,38.13048082529181,9.0,3693.51
34,79375587.0,642.197120927,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18678.3,1073741824.0,212056677.0,0.0,0.0,99268.0,7335132.0,0.0,0.0,82943.0,0.0,3960.0,398227802.0,1121619968.0,374435840.0,584626176.0,43.38969337125043,5.0,3753.26
35,80977025.0,655.264243363,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18831.62,1073741824.0,212058048.0,0.0,0.0,99285.0,7336539.0,0.0,0.0,82960.0,0.0,3960.0,405984971.0,1121554432.0,410402816.0,620593152.0,39.906952393417654,9.0,3813.01
36,82640792.0,668.743310431,1107917824.0,60581.0,161.944016351,5487235072.0,92871.0,214.698185696,18985.99,1073741824.0,212058924.0,0.0,0.0,99301.0,7337411.0,0.0,0.0,82976.0,0.0,3960.0,414727145.0,1121554432.0,382689280.0,592879616.0,42.59049930789398,15.0,3872.78
